Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala;turno_tipo;necessita_sala;turma_ano;turma_num;turma_regime;sala_edificio;Dia_dt;num_sequencia;aula_id;Dia_iso
METI, MEI;Segurança em Redes e Sistemas de Informação;00010T05;MEI-A2;9;Ter;16:00:00;17:30:00;27/09/2022;Sala Aulas Mestrado;AA2.28;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;T;True;1.0;2.0;Diurno;AA;2022-09-27;3;00010T05_27092022;2022-09-27
METI, MEI;Segurança em Redes e Sistemas de Informação;00010T05;MEI-A2;9;Ter;14:30:00;16:00:00;27/09/2022;Sala Aulas Mestrado;AA2.28;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;T;True;1.0;2.0;Diurno;AA;2022-09-27;4;00010T05_27092022;2022-09-27
METI, MEI;Segurança em Redes e Sistemas de Informação;00010T05;MEI-A2;9;Ter;16:00:00;17:30:00;04/10/2022;Sala Aulas Mestrado;AA2.28;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;T;True;1.0;2.0;Diurno;AA;2022-10-04;5;00010T05_04102022;2022-10-04
METI, MEI;Segurança em Redes e Sistemas de Informação;00010T05;MEI-A2;9;Ter;14:30:00;16:00:00;04/10/2022;Sala Aulas Mestrado;AA2.28;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;T;True;1.0;2.0;Diurno;AA;2022-10-04;6;00010T05_04102022;2022-10-04
METI, MEI;Segurança em Redes e Sistemas de Informação;00010T05;MEI-A2;9;Ter;16:00:00;17:30:00;11/10/2022;Sala Aulas Mestrado;AA2.28;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;T;True;1.0;2.0;Diurno;AA;2022-10-11;7;00010T05_11102022;2022-10-11
METI, MEI;Segurança em Redes e Sistemas de Informação;00010T05;MEI-A2;9;Ter;14:30:00;16:00:00;11/10/2022;Sala Aulas Mestrado;AA2.28;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;T;True;1.0;2.0;Diurno;AA;2022-10-11;8;00010T05_11102022;2022-10-11
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP05;METI-A1;27;Seg;09:30:00;11:00:00;17/10/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-10-17;1;00010TP05_17102022;2022-10-17
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP05;METI-A1;27;Seg;11:00:00;12:30:00;17/10/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-10-17;2;00010TP05_17102022;2022-10-17
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP05;METI-A1;27;Seg;09:30:00;11:00:00;24/10/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-10-24;3;00010TP05_24102022;2022-10-24
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP05;METI-A1;27;Seg;11:00:00;12:30:00;24/10/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-10-24;4;00010TP05_24102022;2022-10-24
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP05;METI-A1;27;Seg;09:30:00;11:00:00;31/10/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-10-31;5;00010TP05_31102022;2022-10-31
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP05;METI-A1;27;Seg;11:00:00;12:30:00;31/10/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-10-31;6;00010TP05_31102022;2022-10-31
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP05;METI-A1;27;Seg;09:30:00;11:00:00;07/11/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-11-07;7;00010TP05_07112022;2022-11-07
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP05;METI-A1;27;Seg;11:00:00;12:30:00;07/11/2022;Sala Aulas Mestrado;AA3.24;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-11-07;8;00010TP05_07112022;2022-11-07
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP06;METI-PL-A1;31;Seg;19:30:00;21:00:00;17/10/2022;Sala Aulas Mestrado;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;C;2022-10-17;1;00010TP06_17102022;2022-10-17
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP06;METI-PL-A1;31;Seg;18:00:00;19:30:00;17/10/2022;Sala Aulas Mestrado;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;C;2022-10-17;2;00010TP06_17102022;2022-10-17
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP06;METI-PL-A1;31;Seg;19:30:00;21:00:00;24/10/2022;Sala Aulas Mestrado;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;C;2022-10-24;3;00010TP06_24102022;2022-10-24
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP06;METI-PL-A1;31;Seg;18:00:00;19:30:00;24/10/2022;Sala Aulas Mestrado;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;C;2022-10-24;4;00010TP06_24102022;2022-10-24
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP06;METI-PL-A1;31;Seg;19:30:00;21:00:00;31/10/2022;Sala Aulas Mestrado;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;C;2022-10-31;5;00010TP06_31102022;2022-10-31
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP06;METI-PL-A1;31;Seg;18:00:00;19:30:00;31/10/2022;Sala Aulas Mestrado;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;C;2022-10-31;6;00010TP06_31102022;2022-10-31
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP06;METI-PL-A1;31;Seg;19:30:00;21:00:00;07/11/2022;Sala Aulas Mestrado;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;C;2022-11-07;7;00010TP06_07112022;2022-11-07
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP06;METI-PL-A1;31;Seg;18:00:00;19:30:00;07/11/2022;Sala Aulas Mestrado;C5.07;68.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;C;2022-11-07;8;00010TP06_07112022;2022-11-07
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP07;MEI-A1;39;Qui;13:00:00;14:30:00;20/10/2022;Sala Aulas Mestrado;C3.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-20;1;00010TP07_20102022;2022-10-20
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP07;MEI-A1;39;Qui;14:30:00;16:00:00;20/10/2022;Sala Aulas Mestrado;C3.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-20;2;00010TP07_20102022;2022-10-20
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP07;MEI-A1;39;Qui;13:00:00;14:30:00;27/10/2022;Sala Aulas Mestrado;C3.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-27;3;00010TP07_27102022;2022-10-27
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP07;MEI-A1;39;Qui;14:30:00;16:00:00;27/10/2022;Sala Aulas Mestrado;C3.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-27;4;00010TP07_27102022;2022-10-27
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP07;MEI-A1;39;Qui;13:00:00;14:30:00;03/11/2022;Sala Aulas Mestrado;C3.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-03;5;00010TP07_03112022;2022-11-03
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP07;MEI-A1;39;Qui;14:30:00;16:00:00;03/11/2022;Sala Aulas Mestrado;C3.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-03;6;00010TP07_03112022;2022-11-03
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP07;MEI-A1;39;Qui;13:00:00;14:30:00;10/11/2022;Sala Aulas Mestrado;C3.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-10;7;00010TP07_10112022;2022-11-10
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP07;MEI-A1;39;Qui;14:30:00;16:00:00;10/11/2022;Sala Aulas Mestrado;C3.02;38.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-10;8;00010TP07_10112022;2022-11-10
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP09;MEI-PL-A1;50;Qui;18:00:00;19:30:00;20/10/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;Outro;2022-10-20;1;00010TP09_20102022;2022-10-20
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP09;MEI-PL-A1;50;Qui;19:30:00;21:00:00;20/10/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;Outro;2022-10-20;2;00010TP09_20102022;2022-10-20
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP09;MEI-PL-A1;50;Qui;18:00:00;19:30:00;27/10/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;Outro;2022-10-27;3;00010TP09_27102022;2022-10-27
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP09;MEI-PL-A1;50;Qui;19:30:00;21:00:00;27/10/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;Outro;2022-10-27;4;00010TP09_27102022;2022-10-27
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP09;MEI-PL-A1;50;Qui;18:00:00;19:30:00;03/11/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;Outro;2022-11-03;5;00010TP09_03112022;2022-11-03
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP09;MEI-PL-A1;50;Qui;19:30:00;21:00:00;03/11/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;Outro;2022-11-03;6;00010TP09_03112022;2022-11-03
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP09;MEI-PL-A1;50;Qui;18:00:00;19:30:00;10/11/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;Outro;2022-11-10;7;00010TP09_10112022;2022-11-10
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP09;MEI-PL-A1;50;Qui;19:30:00;21:00:00;10/11/2022;Sala Aulas Mestrado;1,00E+03;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Pos-Laboral;Outro;2022-11-10;8;00010TP09_10112022;2022-11-10
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP11;MEI-A2;9;Ter;16:00:00;17:30:00;18/10/2022;Sala Aulas Mestrado;AA2.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;2.0;Diurno;AA;2022-10-18;1;00010TP11_18102022;2022-10-18
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP11;MEI-A2;9;Ter;14:30:00;16:00:00;18/10/2022;Sala Aulas Mestrado;AA2.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;2.0;Diurno;AA;2022-10-18;2;00010TP11_18102022;2022-10-18
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP11;MEI-A2;9;Ter;16:00:00;17:30:00;25/10/2022;Sala Aulas Mestrado;AA2.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;2.0;Diurno;AA;2022-10-25;3;00010TP11_25102022;2022-10-25
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP11;MEI-A2;9;Ter;14:30:00;16:00:00;25/10/2022;Sala Aulas Mestrado;AA2.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;2.0;Diurno;AA;2022-10-25;4;00010TP11_25102022;2022-10-25
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP11;MEI-A2;9;Ter;16:00:00;17:30:00;08/11/2022;Sala Aulas Mestrado;AA2.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;2.0;Diurno;AA;2022-11-08;5;00010TP11_08112022;2022-11-08
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP11;MEI-A2;9;Ter;14:30:00;16:00:00;08/11/2022;Sala Aulas Mestrado;AA2.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;2.0;Diurno;AA;2022-11-08;6;00010TP11_08112022;2022-11-08
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP11;MEI-A2;9;Ter;16:00:00;17:30:00;15/11/2022;Sala Aulas Mestrado;AA2.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;2.0;Diurno;AA;2022-11-15;7;00010TP11_15112022;2022-11-15
METI, MEI;Segurança em Redes e Sistemas de Informação;00010TP11;MEI-A2;9;Ter;14:30:00;16:00:00;15/11/2022;Sala Aulas Mestrado;AA2.26;30.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;2.0;Diurno;AA;2022-11-15;8;00010TP11_15112022;2022-11-15
MCTRL;Relações de Trabalho e Sindicalismo;00011TP01;MCTRLA1;56;Seg;18:00:00;20:00:00;26/09/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-09-26;1;00011TP01_26092022;2022-09-26
MCTRL;Relações de Trabalho e Sindicalismo;00011TP01;MCTRLA1;56;Seg;18:00:00;20:00:00;03/10/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-03;2;00011TP01_03102022;2022-10-03
MCTRL;Relações de Trabalho e Sindicalismo;00011TP01;MCTRLA1;56;Seg;18:00:00;20:00:00;10/10/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-10;3;00011TP01_10102022;2022-10-10
MCTRL;Relações de Trabalho e Sindicalismo;00011TP01;MCTRLA1;56;Seg;18:00:00;20:00:00;17/10/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-17;4;00011TP01_17102022;2022-10-17
MCTRL;Relações de Trabalho e Sindicalismo;00011TP01;MCTRLA1;56;Seg;18:00:00;20:00:00;24/10/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-24;5;00011TP01_24102022;2022-10-24
MCTRL;Relações de Trabalho e Sindicalismo;00011TP01;MCTRLA1;56;Seg;18:00:00;20:00:00;31/10/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-31;6;00011TP01_31102022;2022-10-31
MCTRL;Relações de Trabalho e Sindicalismo;00011TP01;MCTRLA1;56;Seg;18:00:00;20:00:00;07/11/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-07;7;00011TP01_07112022;2022-11-07
MCTRL;Relações de Trabalho e Sindicalismo;00011TP01;MCTRLA1;56;Seg;18:00:00;20:00:00;14/11/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-14;8;00011TP01_14112022;2022-11-14
MCTRL;Relações de Trabalho e Sindicalismo;00011TP01;MCTRLA1;56;Seg;18:00:00;20:00:00;21/11/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-21;9;00011TP01_21112022;2022-11-21
MCTRL;Relações de Trabalho e Sindicalismo;00011TP01;MCTRLA1;56;Seg;18:00:00;20:00:00;28/11/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-28;10;00011TP01_28112022;2022-11-28
MCTRL;Economia do Trabalho;00013TP01;MCTRLA1;39;Ter;18:00:00;20:00:00;27/09/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-09-27;1;00013TP01_27092022;2022-09-27
MCTRL;Economia do Trabalho;00013TP01;MCTRLA1;39;Ter;18:00:00;20:00:00;04/10/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-04;2;00013TP01_04102022;2022-10-04
MCTRL;Economia do Trabalho;00013TP01;MCTRLA1;39;Ter;18:00:00;20:00:00;11/10/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-11;3;00013TP01_11102022;2022-10-11
MCTRL;Economia do Trabalho;00013TP01;MCTRLA1;39;Ter;18:00:00;20:00:00;18/10/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-18;4;00013TP01_18102022;2022-10-18
MCTRL;Economia do Trabalho;00013TP01;MCTRLA1;39;Ter;18:00:00;20:00:00;25/10/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-25;5;00013TP01_25102022;2022-10-25
MCTRL;Economia do Trabalho;00013TP01;MCTRLA1;39;Ter;18:00:00;20:00:00;08/11/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-08;6;00013TP01_08112022;2022-11-08
MCTRL;Economia do Trabalho;00013TP01;MCTRLA1;39;Ter;18:00:00;20:00:00;15/11/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-15;7;00013TP01_15112022;2022-11-15
MCTRL;Economia do Trabalho;00013TP01;MCTRLA1;39;Ter;18:00:00;20:00:00;22/11/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-22;8;00013TP01_22112022;2022-11-22
MCTRL;Economia do Trabalho;00013TP01;MCTRLA1;39;Ter;18:00:00;20:00:00;29/11/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-29;9;00013TP01_29112022;2022-11-29
MCTRL;Economia do Trabalho;00013TP01;MCTRLA1;39;Ter;18:00:00;20:00:00;06/12/2022;Sala Aulas Mestrado;C4.08;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-12-06;10;00013TP01_06122022;2022-12-06
MEA;Dinâmicas Sociais e Culturais de África;00023TP01;MEAA1;53;Ter;18:00:00;20:00:00;27/09/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-09-27;1;00023TP01_27092022;2022-09-27
MEA;Dinâmicas Sociais e Culturais de África;00023TP01;MEAA1;53;Ter;18:00:00;20:00:00;04/10/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-04;2;00023TP01_04102022;2022-10-04
MEA;Dinâmicas Sociais e Culturais de África;00023TP01;MEAA1;53;Ter;18:00:00;20:00:00;11/10/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-11;3;00023TP01_11102022;2022-10-11
MEA;Dinâmicas Sociais e Culturais de África;00023TP01;MEAA1;53;Ter;18:00:00;20:00:00;18/10/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-18;4;00023TP01_18102022;2022-10-18
MEA;Dinâmicas Sociais e Culturais de África;00023TP01;MEAA1;53;Ter;18:00:00;20:00:00;25/10/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-10-25;5;00023TP01_25102022;2022-10-25
MEA;Dinâmicas Sociais e Culturais de África;00023TP01;MEAA1;53;Ter;18:00:00;20:00:00;08/11/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-08;6;00023TP01_08112022;2022-11-08
MEA;Dinâmicas Sociais e Culturais de África;00023TP01;MEAA1;53;Ter;18:00:00;20:00:00;15/11/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-15;7;00023TP01_15112022;2022-11-15
MEA;Dinâmicas Sociais e Culturais de África;00023TP01;MEAA1;53;Ter;18:00:00;20:00:00;22/11/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-22;8;00023TP01_22112022;2022-11-22
MEA;Dinâmicas Sociais e Culturais de África;00023TP01;MEAA1;53;Ter;18:00:00;20:00:00;29/11/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-11-29;9;00023TP01_29112022;2022-11-29
MEA;Dinâmicas Sociais e Culturais de África;00023TP01;MEAA1;53;Ter;18:00:00;20:00:00;06/12/2022;Sala Aulas Mestrado;C5.01;58.0;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;C;2022-12-06;10;00023TP01_06122022;2022-12-06
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;28/09/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-09-28;1;00050TP01_28092022;2022-09-28
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;12/10/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-10-12;2;00050TP01_12102022;2022-10-12
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;19/10/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-10-19;3;00050TP01_19102022;2022-10-19
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;26/10/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-10-26;4;00050TP01_26102022;2022-10-26
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;02/11/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-11-02;5;00050TP01_02112022;2022-11-02
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;09/11/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-11-09;6;00050TP01_09112022;2022-11-09
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;16/11/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-11-16;7;00050TP01_16112022;2022-11-16
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;23/11/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-11-23;8;00050TP01_23112022;2022-11-23
MSS;Fundamentos do Serviço Social na Contemporaneidade;00050TP01;MSSA1;47;Qua;20:30:00;22:30:00;30/11/2022;Sala Aulas Mestrado;AA2.23;50.0;Sala/anfiteatro aulas, Horário sala visível portal público;TP;True;1.0;1.0;Diurno;AA;2022-11-30;9;00050TP01_30112022;2022-11-30
