Curso;Unidade de execução;Turno;Professor;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Características reais da sala;Edifício;Capacidade Normal;Capacidade Exame;Nº características;Anfiteatro aulas;Apoio técnico eventos;Arq 1;Arq 2;Arq 3;Arq 4;Arq 5;Arq 6;Arq 9;BYOD (Bring Your Own Device);Focus Group;Horário sala visível portal público;Laboratório de Arquitectura de Computadores I;Laboratório de Arquitectura de Computadores II;Laboratório de Bases de Engenharia;Laboratório de Electrónica;Laboratório de Informática;Laboratório de Jornalismo;Laboratório de Redes de Computadores I;Laboratório de Redes de Computadores II;Laboratório de Telecomunicações;Sala Aulas Mestrado;Sala Aulas Mestrado Plus;Sala NEE;Sala Provas;Sala Reunião;Sala de Arquitectura;Sala de Aulas normal;videoconferencia;Átrio
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Sex;18:00:00;19:30:00;25/11/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Sex;18:00:00;19:30:00;18/11/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Sex;18:00:00;19:30:00;11/11/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Sex;18:00:00;19:30:00;28/10/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Sex;18:00:00;19:30:00;21/10/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Sex;18:00:00;19:30:00;14/10/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Sex;18:00:00;19:30:00;07/10/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Sex;18:00:00;19:30:00;30/09/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Sex;18:00:00;19:30:00;23/09/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Sex;18:00:00;19:30:00;16/09/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Ter;18:00:00;19:30:00;13/12/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Ter;18:00:00;19:30:00;06/12/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Ter;18:00:00;19:30:00;22/11/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Ter;18:00:00;19:30:00;15/11/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Ter;18:00:00;19:30:00;08/11/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Ter;18:00:00;19:30:00;25/10/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Ter;18:00:00;19:30:00;18/10/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Ter;18:00:00;19:30:00;11/10/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Ter;18:00:00;19:30:00;04/10/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Ter;18:00:00;19:30:00;27/09/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Ter;18:00:00;19:30:00;20/09/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
LIGE, LIGE-PL;Investimentos e Mercados Financeiros;IMFTP04;Raul Laureano;IGE-PL-B2, IGE-PL-B1;73;Ter;18:00:00;19:30:00;13/09/2022;Anfiteatro aulas;Auditório 2;Sala/anfiteatro aulas, Horário sala visível portal público;Edifício Sedas Nunes (ISCTE-IUL);129;64;5;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2º Ciclo (Espp);03665S01;Rui Oliveira;MSB1, MESB1, MCTRLB1, MAEB1;18;Ter;18:00:00;20:00:00;29/11/2022;Sala Aulas Mestrado;C3.01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);52;34;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2º Ciclo (Espp);03665S01;Rui Oliveira;MSB1, MESB1, MCTRLB1, MAEB1;18;Ter;18:00:00;20:00:00;22/11/2022;Sala Aulas Mestrado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2º Ciclo (Espp);03665S01;Rui Oliveira;MSB1, MESB1, MCTRLB1, MAEB1;18;Ter;18:00:00;20:00:00;15/11/2022;Sala/anfiteatro aulas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2º Ciclo (Espp);03665S01;Rui Oliveira;MSB1, MESB1, MCTRLB1, MAEB1;18;Ter;18:00:00;20:00:00;25/10/2022;Sala Aulas Mestrado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2º Ciclo (Espp);03665S01;Rui Oliveira;MSB1, MESB1, MCTRLB1, MAEB1;18;Ter;18:00:00;20:00:00;11/10/2022;Sala Aulas Mestrado;C3.01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);52;34;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
DCP, DCCo, MAH, MAE, MAP, MCP, MCTRL, MCCTI, MES, MEA, MEGC, MEInt, GNM, MHMC, MSS, MS;Estágio de 2º Ciclo (Espp);03665S01;Rui Oliveira;MSB1, MESB1, MCTRLB1, MAEB1;18;Ter;18:00:00;20:00:00;27/09/2022;Sala Aulas Mestrado;C3.01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);52;34;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP27;Mauro Castelli;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;48;Qua;16:00:00;17:30:00;09/11/2022;Sala de Aulas normal;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP27;Mauro Castelli;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;48;Qui;16:00:00;17:30:00;15/12/2022;Sala de Aulas normal;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP27;Mauro Castelli;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;48;Qui;16:00:00;17:30:00;24/11/2022;Sala de Aulas normal;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP27;Mauro Castelli;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;48;Qui;16:00:00;17:30:00;17/11/2022;Sala de Aulas normal;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP27;Mauro Castelli;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;48;Qui;16:00:00;17:30:00;10/11/2022;Sala de Aulas normal;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP27;Mauro Castelli;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;48;Qui;16:00:00;17:30:00;27/10/2022;Sala de Aulas normal;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP27;Mauro Castelli;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;48;Qui;16:00:00;17:30:00;20/10/2022;Sala de Aulas normal;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP27;Mauro Castelli;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;48;Qui;16:00:00;17:30:00;13/10/2022;Sala de Aulas normal;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP27;Mauro Castelli;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;48;Qui;16:00:00;17:30:00;06/10/2022;Sala de Aulas normal;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP27;Mauro Castelli;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;48;Qui;16:00:00;17:30:00;29/09/2022;Sala/anfiteatro aulas;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP27;Mauro Castelli;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;48;Qui;16:00:00;17:30:00;22/09/2022;Sala/anfiteatro aulas;C5.07;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;36;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Fundamentos de Arquitectura de Computadores;L0705TP27;Mauro Castelli;EI-A9, EI-A8, EI-A7, EI-A12, EI-A11, EI-A10;48;Qui;16:00:00;17:30:00;15/09/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;13:00:00;14:30:00;09/12/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;13:00:00;14:30:00;02/12/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;13:00:00;14:30:00;25/11/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;13:00:00;14:30:00;18/11/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;13:00:00;14:30:00;11/11/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;13:00:00;14:30:00;28/10/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;13:00:00;14:30:00;21/10/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;13:00:00;14:30:00;14/10/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;13:00:00;14:30:00;07/10/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;13:00:00;14:30:00;30/09/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;13:00:00;14:30:00;23/09/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;13:00:00;14:30:00;16/09/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;14:30:00;16:00:00;09/12/2022;Lab ISTA;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;14:30:00;16:00:00;02/12/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;14:30:00;16:00:00;25/11/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;14:30:00;16:00:00;18/11/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;14:30:00;16:00:00;11/11/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;14:30:00;16:00:00;28/10/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;14:30:00;16:00:00;21/10/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;14:30:00;16:00:00;14/10/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;14:30:00;16:00:00;07/10/2022;Laboratório de Informática;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;14:30:00;16:00:00;30/09/2022;Não necessita de sala;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;14:30:00;16:00:00;23/09/2022;Não necessita de sala;D1.04;Horário sala visível portal público, Laboratório de Informática;Edifício II (ISCTE-IUL);23;15;2;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Introdução à Programação;L0782PL20;António Grilo;IGE-A9, IGE-A12, IGE-A11, IGE-A10;27;Sex;14:30:00;16:00:00;16/09/2022;Não necessita de sala;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748TP02;António Grilo;MEI-A1;37;Sex;14:30:00;16:00:00;09/12/2022;Sala Aulas Mestrado;C3.02;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);34;21;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748TP02;António Grilo;MEI-A1;37;Sex;14:30:00;16:00:00;02/12/2022;Sala Aulas Mestrado;C3.02;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);34;21;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
MEI;Gestão de Sistemas de Informação (2º Ciclo);03748TP02;António Grilo;MEI-A1;37;Sex;14:30:00;16:00:00;25/11/2022;Sala Aulas Mestrado;C3.02;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);34;21;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
